Canonical_SMILES,Is_Starter,SourceDirectories
CCC(C)CCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(C)C(C)C)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCCCO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CCCC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(C)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1)COC=O,False,RemdesivirOnly_gen2
CCC(CC)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@@H]2OC(C(CC)CC)O[C@@H]21)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@@H]2OCC(CC)(CC)O[C@@H]21)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@@H]2OCC(CC)C(C)O[C@@H]21)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@@H]2OCC(CC)CCO[C@@H]21)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@@H]2OC(C(CC)CC)OC(O)[C@H](C)N[P@@](=O)(Oc3ccccc3)OC[C@H]2O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@@H]2OC(CC)(CC)COC(O)[C@H](C)N[P@@](=O)(Oc3ccccc3)OC[C@H]2O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@@H]2OC(C)C(CC)COC(O)[C@H](C)N[P@@](=O)(Oc3ccccc3)OC[C@H]2O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC1CCO[C@H]2[C@@H](OCC(CC)CC)[C@](C#N)(c3ccc4c(N)ncnn34)O[C@@H]2CO[P@](=O)(Oc2ccccc2)N[C@@H](C)C(O)OC1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(C)C(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(C)(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)C(C)C)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OC(C)C(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(C)(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)C(C)C)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)O)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(C(=O)O)C(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)(CC)C(=O)O)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)C(C)C(=O)O)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CCC(=O)O)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OC(C(=O)O)C(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)(CC)C(=O)O)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)C(C)C(=O)O)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CCC(=O)O)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(O)C(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(O)(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)C(C)O)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CCO)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OC(O)C(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(O)(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)C(C)O)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CCO)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](C=O)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(O)C(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(O)(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)C(C)O)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CCO)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(O)OC(O)C(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(O)OCC(O)(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(O)OCC(CC)C(C)O)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CCO)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCN[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)CC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(=O)C(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OC(=O)C(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1Oc1ccccc1)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N(CC(CC)CC)[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N(c1ccccc1)[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](CC(CC)CC)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC[C@H](N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1)C(=O)OCC(CC)CC,False,RemdesivirOnly_gen2
CCC(C)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)C[C@H](N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1)C(=O)OCC(CC)CC,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)CN[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(C(CC)CC)C(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(CC)C(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)C(O[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12)C(CC)CC,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)(CC)C(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)(CC)C(=O)OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)C(C)C(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)C(C)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)C(C)C(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCCCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](OCC(CC)CC)(C(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@@](CC)(OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@@](C)(OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](OCC(CC)CC)(C(=O)OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@]1(O)C(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@]1(O)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@]1(O)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@]1(C(CC)CC)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@]1(CC)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@]1(C)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@]1(C(=O)OCC(CC)CC)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OC(C(CC)CC)[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OC(CC)[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OC(C)[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)C(O[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1ccccc1)[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2c(C(CC)CC)cc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCc1cc2c(N)ncnn2c1[C@]1(C#N)O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)[C@@H](O)[C@H]1OCC(CC)CC,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2c(C)cc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)c1cc2c(N)ncnn2c1[C@]1(C#N)O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)[C@@H](O)[C@H]1OCC(CC)CC,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2cc(C(CC)CC)c3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCc1cc([C@]2(C#N)O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc3ccccc3)[C@@H](O)[C@H]2OCC(CC)CC)n2ncnc(N)c12,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2cc(C)c3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)c1cc([C@]2(C#N)O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc3ccccc3)[C@@H](O)[C@H]2OCC(CC)CC)n2ncnc(N)c12,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)nc(C(CC)CC)nn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCc1nc(N)c2ccc([C@]3(C#N)O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc4ccccc4)[C@@H](O)[C@H]3OCC(CC)CC)n2n1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)nc(C)nn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)c1nc(N)c2ccc([C@]3(C#N)O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc4ccccc4)[C@@H](O)[C@H]3OCC(CC)CC)n2n1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@@](C)(N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1)C(CC)CC,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@](C)(CC)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)C(C)(N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1)C(=O)OCC(CC)CC,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1C(CC)CC,False,RemdesivirOnly_gen2
CCc1ccccc1O[P@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1C,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)c1ccccc1O[P@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1cccc(C(CC)CC)c1,False,RemdesivirOnly_gen2
CCc1cccc(O[P@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](OCC(CC)CC)[C@@H]2O)c1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1cccc(C)c1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)c1cccc(O[P@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](OCC(CC)CC)[C@@H]2O)c1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OC(C(CC)CC)C(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OC(CC)C(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
