SMILES,Is_reactant,Is_product,Is_Starter,SourceDirectory
CCC(CC)c1ccc(O[P@@](=O)(O)N[C@@H](C)C(=O)OC)cc1,False,True,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)CN[P@](=O)(OC[C@H]1O[C@@](C#N)(c2c(C)cc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,True,False,True,RemdesivirOnly_gen2
CCC(CC)COC(=O)CCN[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,True,False,True,RemdesivirOnly_gen2
CCC(CC)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@]2(C#N)c3ccc4c(N)nc(nn34)O[C@@H]2[C@@H]1O)Oc1ccccc1,True,False,True,RemdesivirOnly_gen2
CCC(CC)COC(=O)CN[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,True,False,True,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@@](C)(N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1)C(=O)O,True,False,True,RemdesivirOnly_gen2
CCC(C)CC,False,True,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)CN[P@@](=O)(Oc1ccccc1)OP(=O)(O)O,False,True,False,RemdesivirOnly_gen2
CCC(CC)COP(=O)(O)O,False,True,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)C(C)(C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,True,False,True,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,True,False,True,RemdesivirOnly_gen2
CCC(CC)C(CC)OC(=O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O,False,True,False,RemdesivirOnly_gen2
CCC(C)(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,True,False,True,RemdesivirOnly_gen2
CCC(CC)COC(=O)CN[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1cccc(C)c1,True,False,True,RemdesivirOnly_gen2
CCC(CC)C(C)=O,False,True,False,RemdesivirOnly_gen2
CCCC(C=O)CC,False,True,False,RemdesivirOnly_gen2
CCC(CC)COC1O[P@](=O)(Oc2ccccc2)N[C@H]1C,False,True,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](CC)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,True,False,True,RemdesivirOnly_gen2
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,True,True,False,RemdesivirOnly_gen2
O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,True,False,True,RemdesivirOnly_gen2
CCC(CC)COC(=O)CN[P@@](=O)(Oc1ccccc1)OC(C)[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,True,False,True,RemdesivirOnly_gen2
CCC(CC)COC(O)[C@](C)(O)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,True,False,True,RemdesivirOnly_gen2
CCC(C)(CC)COC(=O)O,False,True,False,RemdesivirOnly_gen2
CCC(CC)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@]2(C#N)c3cc(c4c(N)ncnn34)O[C@H]1[C@H]2O)Oc1ccccc1,True,False,True,RemdesivirOnly_gen2
CCC(COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1)C(C)C(=O)O,True,False,True,RemdesivirOnly_gen2
CCc1cc2c(N)ncnn2c1[C@]1(C#N)O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)[C@@H](O)[C@H]1O,True,False,True,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](CO)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,True,False,True,RemdesivirOnly_gen2
N#C[C@@]12O[C@H](CO)[C@@H](O)[C@H]1Oc1cc3c(N)ncnn3c12,False,True,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@]1(C)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,True,False,True,RemdesivirOnly_gen2
C[C@H](N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O)C(=O)O,False,True,False,RemdesivirOnly_gen2
CCCC(CC)CO,False,True,False,RemdesivirOnly_gen2
CCC(C)(CC)COC(=O)CN[P@](=O)(O)Oc1ccccc1,False,True,False,RemdesivirOnly_gen2
CCC(CC)C(CC)OC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1,False,True,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@@]1(C)N[P@@](=O)(Oc2ccccc2)O1,False,True,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@]1(C)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OC)Oc1ccccc1,False,True,False,RemdesivirOnly_gen2
OC[C@H]1O[C@H](Oc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,False,True,False,RemdesivirOnly_gen2
N#C[C@]12O[C@H](CO)[C@@H](Oc3nc(N)c4ccc1n4n3)[C@H]2O,False,True,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)OC(C)=O,False,True,False,RemdesivirOnly_gen2
CCC(CC)[C@](C)(N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1)C(=O)OC,True,False,True,RemdesivirOnly_gen2
CCC(CC)C[C@H](N[P@](=O)(O)Oc1ccccc1)C(=O)OC,False,True,False,RemdesivirOnly_gen2
