starter_idx,starter_smiles,status,num_molecules,num_targets,time_seconds,error
220,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,107.53,
221,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,42,26,35.34,
222,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,67.25,
223,O=C(CO)C(O)C(O)C(O)CO.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Cl-].[Na+],success,42,26,44.16,
224,O=CC(O)C(O)C(O)C(O)CO.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,38.49,
225,CC(=O)Nc1cc([As](=O)(O)O)ccc1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,48.9,
226,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.OCC(O)C(O)C(O)CO,success,42,26,31.07,
227,O=C(CO)C(O)C(O)C(O)CO.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,51.41,
228,O=C(CO)C(O)C(O)C(O)CO.O=CC(O)C(O)C(O)C(O)CO.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,48.62,
229,O=P(O)(O)OP(=O)(O)OP(=O)(O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,44.35,
230,F.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,34.09,
231,O=[N+]([O-])c1ccccc1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.S.c1ncc2[nH]cnc2n1,success,42,26,31.73,
232,O=CC(O)C(O)C(O)CO.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,37.56,
233,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Cl-].[Na+],success,42,26,25.99,
234,O=CCO.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,495,477,207.18,
235,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.c1cncnc1,success,42,26,41.86,
236,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,61.01,
237,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.c1ncc2[nH]cnc2n1,success,42,26,37.47,
238,O=P([O-])([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-].O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],success,42,26,38.79,
239,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1.O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,47.36,
240,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.OP(O)O,success,52,36,47.62,
241,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.c1conn1,success,42,26,26.61,
242,NC(=O)c1[nH]cnc1N.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,56.38,
243,C1=Cc2ccccc2C1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,32.82,
244,CCCN.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,106,90,51.31,
245,CC(O)C(O)C(O)C(O)C=O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,41.04,
246,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC.Nc1nc2c(ncn2CCC(CO)CO)c(=O)[nH]1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,52.89,
247,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,44.75,
248,O=C(O)[C@@H]1CCCN1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,291,275,238.38,
249,O=CCC(O)C(O)CO.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,37.15,
250,O=[N+]([O-])c1ccc2c(c1)CCN2.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,30.98,
251,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O.O=c1[nH]c(=O)c2[nH]cnc2[nH]1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O=c1[nH]cnc2nc[nH]c12.O=c1cc[nH]c(=O)[nH]1.OC[C@H]1O[C@@H](n2cnc3cncnc32)[C@H](O)[C@@H]1O,success,42,26,47.1,
252,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O=P([O-])([O-])[O-].O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[K+].[K+].[K+],success,42,26,53.52,
253,NP(N)(N)=O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,26.56,
254,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,success,42,26,37.12,
255,FOF.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,26.04,
256,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O=c1[nH]cnc2nc[nH]c12,success,42,26,120.06,
257,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.S,success,42,26,39.46,
258,O=P([O-])([O-])[O-].O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[K+].[K+].[K+],success,42,26,45.37,
259,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.S=c1nc[nH]c2nc[nH]c12,success,42,26,28.24,
260,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.c1ccc(-c2cccc(-c3ccccc3)c2)cc1,success,42,26,29.87,
261,O=CC=O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,226,209,110.51,
262,O=P([O-])([O-])OP(=O)([O-])OP(=O)(O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Na+].[Na+].[Na+],success,42,26,40.12,
263,CC1(N)N=C2N([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C=NC2(C)C(=O)N1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,30.66,
264,O=c1[nH]cnc2c1ncn2[C@H]1O[C@H](CO)C(O)C1O,success,302,283,253.53,
265,O=C(C=Cc1ccccc1)c1ccccc1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,47.53,
266,CC(N)C(=O)O.O=CC(O)C(O)C(O)C(O)CO.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,60.46,
267,[2H]C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,success,271,252,220.53,
268,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Pb],success,42,26,35.75,
269,O=P(O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,51.91,
270,O=P(O)(O)OP(=O)(O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,47.72,
271,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Hg],success,42,26,26.27,
272,CCCCCCCC/C=C\CCCCCCCC(=O)n1c[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc[nH]c(=O)c21,success,42,26,50.81,
273,O=P(O)(O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,45.55,
274,O=P(O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O.[2H]C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O.[2H]C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,success,42,26,51.31,
275,[2H][C@@]1(n2cnc3c(=O)[nH]cnc32)O[C@H](CO)[C@@H](O)[C@@]1([2H])O,success,251,232,223.18,
276,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[K],success,42,26,27.57,
277,O=C([O-])n1c[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc[nH]c(=O)c21,success,618,599,423.11,
278,C[N+](C)(C)CCOP(=O)([O-])O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,186,168,193.75,
279,O=c1[nH]cnc2c1n(Cc1ccccc1)c[n+]2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,135,119,80.51,
280,C=C=Nc1ncnc2nc[nH]c12.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,30.38,
281,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1.Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Na].[Na],success,42,26,71.66,
282,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,182.73,
283,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.[Na],success,42,26,41.03,
284,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O.Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1.Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,60.98,
285,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,97.15,
286,NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O.O=c1[nH]cnc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O.O=c1ccn([C@H]2O[C@@H](CO)[C@H](O)[C@@H]2O)c(=O)[nH]1,success,42,26,119.5,
287,CC(=O)Nc1ccc(C(=O)O)cc1.CC(O)CN(C)C.O=c1[nH]cnc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,61.67,
288,Cl[Pt]Cl.[H]/[O+]=c1\[nH]cnc2c1ncn2C1OC(CO)C(O)C1O.[H]/[O+]=c1\[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,success,42,26,31.51,
289,N.N.O=NO.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Cl-].[Cl-].[Pt+4],success,42,26,38.15,
290,NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O.O=c1[nH]cnc2c1ncn2C1O[C@@H](CO)[C@H](O)[C@@H]1O,success,42,26,112.21,
291,CCCC(=O)O.NC(N)=NCCCC(N)C(=O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,74.13,
292,[Ag].[H]/[O+]=c1\[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,success,42,26,27.76,
293,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Cl-].[Cl-].[Pt+2],success,42,26,30.32,
294,O=c1[nH][13cH]nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,300,281,245.45,
295,O=c1[nH]cnc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,success,300,281,223.13,
296,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,success,300,281,226.71,
297,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,success,300,281,232.22,
298,CC(=O)Nc1ccc(C(=O)O)cc1.CC(O)CN(C)C.CC(O)CN(C)C.CC(O)CN(C)C.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,68.67,
299,O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,47.65,
300,O=c1[nH]cnc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,success,300,281,225.32,
301,O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O.[Ag],success,42,26,37.11,
302,N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,59.56,
303,O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O.[H+],success,303,284,234.76,
304,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)[O-])C(=O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Na+],success,42,26,99.41,
305,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Zn+2],success,42,26,39.42,
306,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Fe+2],success,42,26,40.54,
307,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Fe+3],success,42,26,41.74,
308,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Ca+2],success,42,26,25.52,
309,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Mn+2],success,42,26,25.67,
310,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Mg+2],success,42,26,25.52,
311,CC(=O)Nc1ccc(C(=O)O)cc1.CC(O)CN(C)C.Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O.O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,success,42,26,91.31,
312,O=c1[nH]cnc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@H]1O,success,300,281,219.32,
313,CC(=O)Nc1ccc(C(=O)O)cc1.CC(=O)Nc1ccc(C(=O)O)cc1.CC(=O)Nc1ccc(C(=O)O)cc1.CC(O)CN(C)C.CC(O)CN(C)C.CC(O)CN(C)C.O=c1[nH]cnc2c1ncn2[C@@H]1OC(CO)[C@@H](O)[C@H]1O,success,42,26,95.9,
314,O=c1[nH]cnc2c1ncn2[C@@H]1OC(CO)[C@@H](O)[C@H]1O,success,300,281,219.86,
315,O=c1[nH]cnc2c1ncn2[C@@H]1OC(CO)C(O)C1O,success,302,283,232.2,
316,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H]([O-])[C@@H]1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)[C@H]1O.O=c1ccn([C@@H]2O[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Na+],success,42,26,116.5,
317,Cl[Pt]Cl.O=c1[nH]cnc2c1[nH]c[n+]2C1OC(CO)C(O)C1O.O=c1[nH]cnc2c1[nH]c[n+]2C1OC(CO)C(O)C1O,success,42,26,29.95,
318,O=c1[nH]cnc2c1[nH]c[n+]2C1OC(CO)C(O)C1O.[Ag],success,42,26,32.92,
319,Cl[Pt]Cl.O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O.O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,success,42,26,29.59,
320,O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O.O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O.[NH2-].[NH2-].[Pt+2],success,42,26,29.71,
321,O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O.[Ag],success,42,26,26.24,
322,O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O.[NH2-].[NH2-].[NH2-].[NH2-].[NH2-].[Ru+5],success,42,26,26.52,
323,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Na+].[Na+],success,42,26,25.92,
324,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O,success,300,281,214.77,
325,O=c1[nH]cn[13c]2[13c]1[15n]cn2[C@@H]1O[C@H](CO)C(O)[C@@H]1O,success,301,282,216.65,
326,O=c1[nH]cnc2c1ncn2[C@H]1O[C@@H](CO)C(O)[C@H]1O,success,301,282,219.53,
327,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,success,300,281,214.42,
328,O=c1[15nH][13cH]nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,300,281,214.57,
329,[2H]c1nc2c(nc([2H])n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,264,245,222.54,
330,CC(=O)Nc1ccc(C(=O)O)cc1.CC(=O)Nc1ccc(C(=O)O)cc1.CC(=O)Nc1ccc(C(=O)O)cc1.CC(O)CN(C)C.CC(O)CN(C)C.CC(O)CN(C)C.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)[C@H]1O,success,42,26,97.82,
331,O.O.O.O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,26.26,
332,CC(=O)Nc1ccc(C(=O)O)cc1.CC(=O)Nc1ccc(C(=O)O)cc1.CC(=O)Nc1ccc(C(=O)O)cc1.CC(O)CN(C)C.CC(O)CN(C)C.CC(O)CN(C)C.O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,success,42,26,82.38,
333,CC(O)CN(C)C.CC(O)CN(C)C.CC(O)CN(C)C.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,37.08,
334,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)C1O,success,301,282,225.29,
335,O=c1[nH]cn[13c]2[13c]1[15n]cn2[C@H]1O[C@@H](CO)C(O)[C@H]1O,success,301,282,218.51,
336,NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O.O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,success,42,26,59.35,
337,O=c1[nH]cnc2c1ncn2[13C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,300,281,213.26,
338,O=c1[nH]cnc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)C1O,success,301,282,213.93,
339,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,53.1,
340,O=c1[nH]cnc2c1ncn2[13C@@H]1O[13C@H]([13CH2]O)[13C@H](O)[13CH]1O,success,278,259,211.41,
341,O=c1[nH]cnc2c1ncn2[13CH]1O[13CH]([13CH2]O)[13CH](O)[13CH]1O,success,277,258,198.97,
342,O=c1[nH]cnc2c1ncn2[C@H]1O[C@H](CO)[C@H](O)C1O,success,301,282,219.79,
343,C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,33.02,
344,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,38.34,
345,CC(O)CN(C)C.CC(O)CN(C)C.CC(O)CN(C)C.O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,success,42,26,32.76,
346,O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O.[Na],success,42,26,25.62,
347,O=[13c]1[nH]cn[13c]2[13c]1ncn2[C@@H]1O[C@H](CO)[C@H](O)C1O,success,301,282,213.49,
348,O=[13c]1[15nH][13cH][15n][13c]2[13c]1[15n][13cH][15n]2[13C@@H]1O[13C@H]([13CH2]O)[13CH](O)[13C@@H]1O,success,278,259,198.57,
349,CC(=O)Nc1ccc(C(=O)O)cc1.CC(O)CN(C)C.O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,success,42,26,58.82,
350,O=c1[nH]cnc2c1ncn2[13C@@H]1O[13CH]([13CH2]O)[13CH](O)[13CH]1O,success,277,258,201.79,
351,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)C(O)[C@H]1O,success,301,282,208.44,
352,O=C(O)n1c[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc[nH]c(=O)c21,success,836,817,529.41,
353,CC(=O)Nc1ccc(C(=O)O)cc1.CC(=O)Nc1ccc(C(=O)O)cc1.CC(=O)Nc1ccc(C(=O)O)cc1.CC(O)CN(C)C.CC(O)CN(C)C.CC(O)CN(C)C.O=c1[nH]cnc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,81.12,
