recordIndex,PUBCHEM_COMPOUND_CID,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_XLOGP3,PUBCHEM_EXACT_MASS,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_CACTVS_TPSA,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_TOTAL_CHARGE,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_COMPONENT_COUNT,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_COORDINATE_TYPE,PUBCHEM_BONDANNOTATIONS,smiles,inchiKey,PUBCHEM_XLOGP3_AA,PUBCHEM_NONSTANDARDBOND,Canonical_SMILES
-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,UGQMRVRMYYASKQ-KQYNXXCUSA-N,,,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
4484,139772622,1,446,8,7,2,AAADceBzuAAEAAAAAAAAAAAAAAAAAWJAAAAgAAAAAAAAAEABgAAAHgAQCAAACBzhlgYFsBfMFgCoAQdxdACAgC0XEKABUAGoVECDWApAyCAeQIgPAQLTAGDwMAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-1H-purin-6-one;hydrate;hydrochloride","2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)-2-oxolanyl]-1H-purin-6-one;hydrate;hydrochloride","2-amino-9-[(2<I>R</I>,3<I>R</I>,4<I>S</I>,5<I>R</I>)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1<I>H</I>-purin-6-one;hydrate;hydrochloride","2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1H-purin-6-one;hydrate;hydrochloride","2-azanyl-9-[(2R,3R,4S,5R)-5-(hydroxymethyl)-3,4-bis(oxidanyl)oxolan-2-yl]-1H-purin-6-one;hydrate;hydrochloride","2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-methylol-tetrahydrofuran-2-yl]hypoxanthine;hydrate;hydrochloride","InChI=1S/C10H13N5O5.ClH.H2O/c11-10-13-7-4(8(19)14-10)12-2-15(7)9-6(18)5(17)3(1-16)20-9;;/h2-3,5-6,9,16-18H,1H2,(H3,11,13,14,19);1H;1H2/t3-,5-,6-,9-;;/m1../s1",CSVVFBUVHTUDBC-LGVAUZIVSA-N,,337.0789109,C10H16ClN5O6,337.72,156,337.0789109,0,22,4,0,0,0,0,3,-1,"1
5
255","10  18  8
10  22  8
11  21  8
11  22  8
16  17  5
18  20  8
20  21  8
13  3  6
15  4  6
14  8  5
8  18  8
8  19  8
9  19  8
9  20  8",[H]Cl.[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c(N([H])[H])nc32)[C@]([H])(O[H])[C@]1([H])O[H].[H]O[H],CSVVFBUVHTUDBC-LGVAUZIVSA-N,,,Cl.Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1.O
4485,139882848,1,536,7,5,4,AAADceBzuAAAAAAAAAAAAAAAAAAAAWJAAAAgAAAAAAAAAEABgAAAHgAQCAAADJzhlgYHsBfMFgCoAQdxdACAgC0XEKABUAGoVECDWApAyCAeQIgPEQLTAGDwMAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"2-(tert-butylamino)-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-1H-purin-6-one","2-(tert-butylamino)-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)-2-oxolanyl]-1H-purin-6-one","2-(<I>tert</I>-butylamino)-9-[(2<I>R</I>,3<I>R</I>,4<I>S</I>,5<I>R</I>)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1<I>H</I>-purin-6-one","2-(tert-butylamino)-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1H-purin-6-one","2-(tert-butylamino)-9-[(2R,3R,4S,5R)-5-(hydroxymethyl)-3,4-bis(oxidanyl)oxolan-2-yl]-1H-purin-6-one","2-(tert-butylamino)-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-methylol-tetrahydrofuran-2-yl]hypoxanthine","InChI=1S/C14H21N5O5/c1-14(2,3)18-13-16-10-7(11(23)17-13)15-5-19(10)12-9(22)8(21)6(4-20)24-12/h5-6,8-9,12,20-22H,4H2,1-3H3,(H2,16,17,18,23)/t6-,8-,9-,12-/m1/s1",AUQHYXGXISEIRU-WOUKDFQISA-N,-0.5,339.15426879,C14H21N5O5,339.35,141,339.15426879,0,24,4,0,0,0,0,1,-1,"1
5
255","10  20  8
10  21  8
14  15  5
16  18  8
18  21  8
11  2  6
13  3  6
12  6  5
6  16  8
6  17  8
7  17  8
7  18  8
8  16  8
8  20  8",[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c(N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])nc32)[C@]([H])(O[H])[C@]1([H])O[H],AUQHYXGXISEIRU-WOUKDFQISA-N,,,CC(C)(C)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1
4486,139887327,1,864,18,7,8,AAADceBzvjMAAAAAAAAAAAAAAAAAAWJAAAAgAAAAAAAAAEABgAAAHgAQCCAACBzhlgYFsBfMFxCoQQdxdICAgC0XEKABUIGoVECDWApAyCAeQIgPAgLTAGDwMAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"disodium;[[(2R,3S,4R,5R)-3,4-dihydroxy-5-(6-oxo-1H-purin-9-yl)tetrahydrofuran-2-yl]methoxy-oxido-phosphoryl] phosphono phosphate;dihydrate","disodium;[[(2R,3S,4R,5R)-3,4-dihydroxy-5-(6-oxo-1H-purin-9-yl)-2-oxolanyl]methoxy-oxidophosphoryl] phosphono phosphate;dihydrate","disodium;[[(2<I>R</I>,3<I>S</I>,4<I>R</I>,5<I>R</I>)-3,4-dihydroxy-5-(6-oxo-1<I>H</I>-purin-9-yl)oxolan-2-yl]methoxy-oxidophosphoryl] phosphono phosphate;dihydrate","disodium;[[(2R,3S,4R,5R)-3,4-dihydroxy-5-(6-oxo-1H-purin-9-yl)oxolan-2-yl]methoxy-oxidophosphoryl] phosphono phosphate;dihydrate","disodium;[[(2R,3S,4R,5R)-3,4-bis(oxidanyl)-5-(6-oxidanylidene-1H-purin-9-yl)oxolan-2-yl]methoxy-oxidanidyl-phosphoryl] phosphono phosphate;dihydrate","disodium;[[(2R,3S,4R,5R)-3,4-dihydroxy-5-(6-keto-1H-purin-9-yl)tetrahydrofuran-2-yl]methoxy-oxido-phosphoryl] phosphono phosphate;dihydrate","InChI=1S/C10H15N4O14P3.2Na.2H2O/c15-6-4(1-25-30(21,22)28-31(23,24)27-29(18,19)20)26-10(7(6)16)14-3-13-5-8(14)11-2-12-9(5)17;;;;/h2-4,6-7,10,15-16H,1H2,(H,21,22)(H,23,24)(H,11,12,17)(H2,18,19,20);;;2*1H2/q;2*+1;;/p-2/t4-,6-,7-,10-;;;;/m1..../s1",CCOQGXCVVJRPEU-KWIZKVQNSA-L,,587.96478002,C10H17N4Na2O16P3,588.16,276,587.96478002,0,35,4,0,0,0,0,5,-1,"1
5
255","28  22  6
22  31  8
22  32  8
23  32  8
23  33  8
24  31  8
24  35  8
25  34  8
25  35  8
29  30  6
31  33  8
33  34  8
26  7  5
27  8  5",[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(=O)n([H])c([H])nc32)O[C@]1([H])C([H])([H])OP(=O)([O-])OP(=O)([O-])OP(=O)(O[H])O[H].[H]O[H].[H]O[H].[Na+].[Na+],CCOQGXCVVJRPEU-KWIZKVQNSA-L,,,O.O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)(O)O)[C@@H](O)[C@H]1O.[Na+].[Na+]
4487,139890024,1,517,6,4,3,AAADceBzuAAAAAAAAAAAAAAAAAAAAWJAAAAgAAAAAAAAAEABgAAAHgAQCAAACBzhlwYDsBfMFgCoAQdwdACAgC0HEKABUIG4VECDWApAyCAeQIAPAALTAGDwMAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"9-[3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-3,8-dimethyl-2-(methylamino)purin-6-one","9-[3,4-dihydroxy-5-(hydroxymethyl)-2-oxolanyl]-3,8-dimethyl-2-(methylamino)-6-purinone","9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3,8-dimethyl-2-(methylamino)purin-6-one","9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3,8-dimethyl-2-(methylamino)purin-6-one","9-[5-(hydroxymethyl)-3,4-bis(oxidanyl)oxolan-2-yl]-3,8-dimethyl-2-(methylamino)purin-6-one","9-(3,4-dihydroxy-5-methylol-tetrahydrofuran-2-yl)-3,8-dimethyl-2-(methylamino)purin-6-one","InChI=1S/C13H19N5O5/c1-5-15-7-10(22)16-13(14-2)17(3)11(7)18(5)12-9(21)8(20)6(4-19)23-12/h6,8-9,12,19-21H,4H2,1-3H3,(H,14,16,22)",UXTJNZYVIKMCGO-UHFFFAOYSA-N,,325.13861872,C13H19N5O5,325.32,132,325.13861872,0,23,0,4,0,0,0,1,-1,"1
5
255","14  16  3
15  18  8
18  21  8
12  2  3
13  3  3
11  6  3
6  15  8
6  17  8
7  15  8
7  20  8
8  17  8
8  18  8
9  20  8
9  21  8",[H]OC([H])([H])C1([H])OC([H])(n2c(C([H])([H])[H])nc3c(=O)nc(N([H])C([H])([H])[H])n(C([H])([H])[H])c32)C([H])(O[H])C1([H])O[H],UXTJNZYVIKMCGO-UHFFFAOYSA-N,-1.7,,CNc1nc(=O)c2nc(C)n(C3OC(CO)C(O)C3O)c2n1C
4488,139900831,1,549,7,3,3,AAADccBz+AAAAAAAAAAAAAAAAAAAAWJAAAAgAAAAAAAAAEABgAAAHgAYCAAACBzhlgYFsBdMFgCqAQdxdACAhC0XEKAVUAGoVECBWApAyCAeQIAfAALDAGCwMAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"2-amino-3-azido-9-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]purin-6-one","2-amino-3-azido-9-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)-2-oxolanyl]-6-purinone","2-amino-3-azido-9-[(2<I>R</I>,4<I>S</I>,5<I>R</I>)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]purin-6-one","2-amino-3-azido-9-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]purin-6-one","2-azanyl-3-azido-9-[(2R,4S,5R)-5-(hydroxymethyl)-4-oxidanyl-oxolan-2-yl]purin-6-one","2-amino-3-azido-9-[(2R,4S,5R)-4-hydroxy-5-methylol-tetrahydrofuran-2-yl]purin-6-one","InChI=1S/C10H12N8O4/c11-10-14-8(21)7-9(18(10)16-15-12)17(3-13-7)6-1-4(20)5(2-19)22-6/h3-6,19-20H,1-2H2,(H2,11,14,21)/t4-,5+,6+/m0/s1",LICFNXBHBHXNDO-KVQBGUIXSA-N,0.1,308.09815089,C10H12N8O4,308.25,141,308.09815089,0,22,3,0,0,1,0,1,-1,"1
5
255","16  17  5
18  20  8
15  2  6
20  21  8
13  5  5
5  18  8
5  19  8
6  18  8
6  22  8
7  19  8
7  20  8
8  21  8
8  22  8
9  11  1",[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)nc(N([H])[H])n(N=[N+]=[N-])c32)C([H])([H])[C@]1([H])O[H],LICFNXBHBHXNDO-KVQBGUIXSA-N,,,[N-]=[N+]=Nn1c(N)nc(=O)c2ncn([C@H]3C[C@H](O)[C@@H](CO)O3)c21
4489,139946347,1,515,8,4,2,AAADccBzuAAAAAAAAAAAAAAAAAAAAWJAAAAgAAAAAAAAAEABgAAAHgAACAAACBzhlgYFuBcMFgCoAQdxfACAgC0XEKABUAGoVECDWApAyCAeQIAPBwLTAGDwMAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-oxo-purine-3-carboxylic acid","9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)-2-oxolanyl]-6-oxo-3-purinecarboxylic acid","9-[(2<I>R</I>,3<I>R</I>,4<I>S</I>,5<I>R</I>)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-oxopurine-3-carboxylic acid","9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-oxopurine-3-carboxylic acid","9-[(2R,3R,4S,5R)-5-(hydroxymethyl)-3,4-bis(oxidanyl)oxolan-2-yl]-6-oxidanylidene-purine-3-carboxylic acid","9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-methylol-tetrahydrofuran-2-yl]-6-keto-purine-3-carboxylic acid","InChI=1S/C11H12N4O7/c16-1-4-6(17)7(18)10(22-4)14-2-12-5-8(19)13-3-15(9(5)14)11(20)21/h2-4,6-7,10,16-18H,1H2,(H,20,21)/t4-,6-,7-,10-/m1/s1",LSWCXIPSVKDGHQ-KQYNXXCUSA-N,-2.1,312.07059873,C11H12N4O7,312.24,158,312.07059873,0,22,4,0,0,0,0,1,-1,"1
5
255","10  18  8
10  19  8
11  20  8
11  21  8
15  16  6
17  19  8
19  20  8
13  2  5
14  3  5
12  8  6
8  17  8
8  18  8
9  17  8
9  21  8",[H]OC(=O)n1c([H])nc(=O)c2nc([H])n([C@]3([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@@]3([H])O[H])c21,LSWCXIPSVKDGHQ-KQYNXXCUSA-N,,,O=C(O)n1cnc(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c21
4490,139947630,1,520,7,3,3,AAADccBzuAAAAAAAAAAAAAAAAAAAAWJAAAAgAAAAAAAAAEABgAAAHgAYCAAACBzhlgYFsBfMFgCqAQdxdACAgC0XEKABUAGoVECBWApAyCAeQIgPAQLDAGCwMAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"2-azido-9-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-1H-purin-6-one","2-azido-9-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)-2-oxolanyl]-1H-purin-6-one","2-azido-9-[(2<I>R</I>,4<I>S</I>,5<I>R</I>)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1<I>H</I>-purin-6-one","2-azido-9-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1H-purin-6-one","2-azido-9-[(2R,4S,5R)-5-(hydroxymethyl)-4-oxidanyl-oxolan-2-yl]-1H-purin-6-one","2-azido-9-[(2R,4S,5R)-4-hydroxy-5-methylol-tetrahydrofuran-2-yl]hypoxanthine","InChI=1S/C10H11N7O4/c11-16-15-10-13-8-7(9(20)14-10)12-3-17(8)6-1-4(19)5(2-18)21-6/h3-6,18-19H,1-2H2,(H,13,14,20)/t4-,5+,6+/m0/s1",JYJKEJRADFTGCE-KVQBGUIXSA-N,1,293.08725186,C10H11N7O4,293.24,123,293.08725186,0,21,3,0,0,1,0,1,-1,"1
5
255","15  16  5
17  19  8
19  20  8
13  2  6
12  5  5
5  17  8
5  18  8
6  18  8
6  19  8
7  17  8
7  21  8
8  20  8
8  21  8
9  10  1",[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c(N=[N+]=[N-])nc32)C([H])([H])[C@]1([H])O[H],JYJKEJRADFTGCE-KVQBGUIXSA-N,,,[N-]=[N+]=Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
4491,139949548,1,431,7,3,3,AAADccBzuAAAAAAAAAAAAAAAAAAAAWJAAAAgAAAAAAAAAEABgAAAHgAQCAAACBzhlgYHsBfMFgCoAQdxdACAgC0XEKABUAGoVEGBWApAyCAeQIgPAALDAGCwMAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"9-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-2-methoxy-1H-purin-6-one","9-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)-2-oxolanyl]-2-methoxy-1H-purin-6-one","9-[(2<I>R</I>,4<I>S</I>,5<I>R</I>)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-methoxy-1<I>H</I>-purin-6-one","9-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-methoxy-1H-purin-6-one","9-[(2R,4S,5R)-5-(hydroxymethyl)-4-oxidanyl-oxolan-2-yl]-2-methoxy-1H-purin-6-one","9-[(2R,4S,5R)-4-hydroxy-5-methylol-tetrahydrofuran-2-yl]-2-methoxy-hypoxanthine","InChI=1S/C11H14N4O5/c1-19-11-13-9-8(10(18)14-11)12-4-15(9)7-2-5(17)6(3-16)20-7/h4-7,16-17H,2-3H2,1H3,(H,13,14,18)/t5-,6+,7+/m0/s1",NIHLSJUPRWHDJE-RRKCRQDMSA-N,0.1,282.09641956,C11H14N4O5,282.25,118,282.09641956,0,20,3,0,0,0,0,1,-1,"1
5
255","13  14  6
15  17  8
17  18  8
11  2  5
10  6  6
6  15  8
6  16  8
7  16  8
7  17  8
8  15  8
8  19  8
9  18  8
9  19  8",[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c(OC([H])([H])[H])nc32)C([H])([H])[C@]1([H])O[H],NIHLSJUPRWHDJE-RRKCRQDMSA-N,,,COc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
4492,139985500,1,493,8,4,6,AAADceBzuAAAAAAAAAAAAAAAAAAAAWJAAAAsAAAAAAAAAFgBgAAAHgAQCAAACBzhlgYHsBfMFgCoAQdxdACAgC0XEKABUAGoVECDWApAyCAfQIgPBSLTAGDwMAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"9-[(2R,3R,4R,5R)-4-hydroxy-5-(hydroxymethyl)-3-(2-methoxyethoxy)tetrahydrofuran-2-yl]-3H-purine-2,6-dione","9-[(2R,3R,4R,5R)-4-hydroxy-5-(hydroxymethyl)-3-(2-methoxyethoxy)-2-oxolanyl]-3H-purine-2,6-dione","9-[(2<I>R</I>,3<I>R</I>,4<I>R</I>,5<I>R</I>)-4-hydroxy-5-(hydroxymethyl)-3-(2-methoxyethoxy)oxolan-2-yl]-3<I>H</I>-purine-2,6-dione","9-[(2R,3R,4R,5R)-4-hydroxy-5-(hydroxymethyl)-3-(2-methoxyethoxy)oxolan-2-yl]-3H-purine-2,6-dione","9-[(2R,3R,4R,5R)-5-(hydroxymethyl)-3-(2-methoxyethoxy)-4-oxidanyl-oxolan-2-yl]-3H-purine-2,6-dione","9-[(2R,3R,4R,5R)-4-hydroxy-3-(2-methoxyethoxy)-5-methylol-tetrahydrofuran-2-yl]xanthine","InChI=1S/C13H18N4O7/c1-22-2-3-23-9-8(19)6(4-18)24-12(9)17-5-14-7-10(17)15-13(21)16-11(7)20/h5-6,8-9,12,18-19H,2-4H2,1H3,(H2,15,16,20,21)/t6-,8-,9-,12-/m1/s1",CKTNXLOFGYWKOZ-WOUKDFQISA-N,-2,342.11754893,C13H18N4O7,342.30,144,342.11754893,0,24,4,0,0,0,0,1,-1,"1
5
255","10  18  8
10  20  8
11  22  8
11  23  8
15  16  6
17  20  8
12  2  5
20  22  8
14  3  5
13  8  6
8  17  8
8  18  8
9  17  8
9  23  8",[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c(=O)n([H])c32)[C@]([H])(OC([H])([H])C([H])([H])OC([H])([H])[H])[C@]1([H])O[H],CKTNXLOFGYWKOZ-WOUKDFQISA-N,,,COCCO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(=O)[nH]c21
4493,139993929,1,515,9,4,2,AAADccBzuAAAAAAAAAAAAAAAAAAAAWJAAAAgAAAAAAAAAEABgAAAHgAACAAACBzhlgYFuBcMFgCoAQdxfACAgC0XEKABUAGoVECDWApAyCAeQIgPBiLTAGDwMAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-oxo-purine-1-carboxylic acid","9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)-2-oxolanyl]-6-oxo-1-purinecarboxylic acid","9-[(2<I>R</I>,3<I>R</I>,4<I>S</I>,5<I>R</I>)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-oxopurine-1-carboxylic acid","9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-oxopurine-1-carboxylic acid","9-[(2R,3R,4S,5R)-5-(hydroxymethyl)-3,4-bis(oxidanyl)oxolan-2-yl]-6-oxidanylidene-purine-1-carboxylic acid","9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-methylol-tetrahydrofuran-2-yl]-6-keto-purine-1-carboxylic acid","InChI=1S/C11H12N4O7/c16-1-4-6(17)7(18)10(22-4)14-2-12-5-8(14)13-3-15(9(5)19)11(20)21/h2-4,6-7,10,16-18H,1H2,(H,20,21)/t4-,6-,7-,10-/m1/s1",VHRKBPGHQBSCIJ-KQYNXXCUSA-N,-0.7,312.07059873,C11H12N4O7,312.24,158,312.07059873,0,22,4,0,0,0,0,1,-1,"1
5
255","10  17  8
10  21  8
11  20  8
11  21  8
15  16  6
17  19  8
19  20  8
12  2  5
14  3  5
13  8  6
8  17  8
8  18  8
9  18  8
9  19  8",[H]OC(=O)n1c([H])nc2c(nc([H])n2[C@]2([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@@]2([H])O[H])c1=O,VHRKBPGHQBSCIJ-KQYNXXCUSA-N,,,O=C(O)n1cnc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O
4494,140001405,1,613,8,5,4,AAADceBzuAAAAAAAAAAAAAAAAAAAAWJAAAAgAAAAAAAAAEABgAAAHgAQCAAADRzhlwYDsBfMFgCoAQdwdACAgC0HEKABUAG4VECDWApAyCAeQIgPEQLTAGDwMAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"N-[9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-8-methyl-6-oxo-1H-purin-2-yl]-2-methyl-propanamide","N-[9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)-2-oxolanyl]-8-methyl-6-oxo-1H-purin-2-yl]-2-methylpropanamide","<I>N</I>-[9-[(2<I>R</I>,3<I>R</I>,4<I>S</I>,5<I>R</I>)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-8-methyl-6-oxo-1<I>H</I>-purin-2-yl]-2-methylpropanamide","N-[9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-8-methyl-6-oxo-1H-purin-2-yl]-2-methylpropanamide","N-[9-[(2R,3R,4S,5R)-5-(hydroxymethyl)-3,4-bis(oxidanyl)oxolan-2-yl]-8-methyl-6-oxidanylidene-1H-purin-2-yl]-2-methyl-propanamide","N-[9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-methylol-tetrahydrofuran-2-yl]-6-keto-8-methyl-1H-purin-2-yl]-2-methyl-propionamide","InChI=1S/C15H21N5O6/c1-5(2)12(24)18-15-17-11-8(13(25)19-15)16-6(3)20(11)14-10(23)9(22)7(4-21)26-14/h5,7,9-10,14,21-23H,4H2,1-3H3,(H2,17,18,19,24,25)/t7-,9-,10-,14-/m1/s1",BKHGXASIPROYHL-AKAIJSEGSA-N,-0.3,367.14918341,C15H21N5O6,367.36,158,367.14918341,0,26,4,0,0,0,0,1,-1,"1
5
255","10  21  8
10  22  8
15  16  5
17  19  8
19  21  8
13  2  6
14  3  6
12  7  5
7  17  8
7  18  8
8  18  8
8  19  8
9  17  8
9  22  8",[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c(C([H])([H])[H])nc3c(=O)n([H])c(N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])nc32)[C@]([H])(O[H])[C@]1([H])O[H],BKHGXASIPROYHL-AKAIJSEGSA-N,,,Cc1nc2c(=O)[nH]c(NC(=O)C(C)C)nc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
