StarterDirectory,NumPathways,PathwayNumber,AtomicEconomy,Reactant,Product,ReactionSMILES
starter_00449,4,2,1.0,C=C1OC(=O)[C@H](CCOC)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O | COCC=C1OC(=O)[C@H](C)[C@H]1O,C=C1OC(=O)[C@H](CCOC)[C@H]1OC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O | C=C1OC(=O)[C@H](CCOC)[C@H]1O,C=C1OC(=O)[C@H](CCOC)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>C=C1OC(=O)[C@H](CCOC)[C@H]1OC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O | COCC=C1OC(=O)[C@H](C)[C@H]1O>>C=C1OC(=O)[C@H](CCOC)[C@H]1O
starter_00449,4,3,0.5407335346730165,COCC=C1OC(=O)[C@H](C)[C@H]1O.COCC=C1OC(=O)[C@H](C)[C@H]1O | COCC=C1OC(=O)[C@H](C)[C@H]1OC,COCC=C1OC(=O)[C@H](C)[C@H]1OC.C[C@H]1C(=O)OC(=CCO)[C@@H]1O | C=C1OC(=O)[C@H](CCOC)[C@H]1OC,COCC=C1OC(=O)[C@H](C)[C@H]1O.COCC=C1OC(=O)[C@H](C)[C@H]1O>>COCC=C1OC(=O)[C@H](C)[C@H]1OC.C[C@H]1C(=O)OC(=CCO)[C@@H]1O | COCC=C1OC(=O)[C@H](C)[C@H]1OC>>C=C1OC(=O)[C@H](CCOC)[C@H]1OC
starter_00449,4,4,0.5407335346730165,C=C1OC(=O)[C@H](CCOC)[C@H]1O.C=C1OC(=O)[C@H](CCOC)[C@H]1O | COCC=C1OC(=O)[C@H](C)[C@H]1O,C=C1OC(=O)[C@H](CCO)[C@H]1O.C=C1OC(=O)[C@H](CCOC)[C@H]1OC | C=C1OC(=O)[C@H](CCOC)[C@H]1O,C=C1OC(=O)[C@H](CCOC)[C@H]1O.C=C1OC(=O)[C@H](CCOC)[C@H]1O>>C=C1OC(=O)[C@H](CCO)[C@H]1O.C=C1OC(=O)[C@H](CCOC)[C@H]1OC | COCC=C1OC(=O)[C@H](C)[C@H]1O>>C=C1OC(=O)[C@H](CCOC)[C@H]1O
starter_00450,2,1,0.49529449110014606,C=CC[C@@H]1C(=O)OC(=CCO)C1=O.C=CC[C@@H]1C(=O)OC(=CCO)C1=O | C=CC[C@@H]1C(=O)OC(=CCOC)C1=O.O,C=CC[C@@H]1C(=O)OC(=C)C1=O.C=CC[C@@]1(CO)C(=O)OC(=CCO)C1=O | C=CC[C@@H]1C(=O)OC(=CCO)C1=O.CO,C=CC[C@@H]1C(=O)OC(=CCO)C1=O.C=CC[C@@H]1C(=O)OC(=CCO)C1=O>>C=CC[C@@H]1C(=O)OC(=C)C1=O.C=CC[C@@]1(CO)C(=O)OC(=CCO)C1=O | C=CC[C@@H]1C(=O)OC(=CCOC)C1=O.O>>C=CC[C@@H]1C(=O)OC(=CCO)C1=O.CO
starter_00450,2,2,0.4608737012197241,C=CC[C@@H]1C(=O)OC(=CCO)C1=O.C=CC[C@@H]1C(=O)OC(=CCO)C1=O | C=CC[C@@H]1C(=O)OC(=CCOC)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=CC[C@@H]1C(=O)OC(=C)C1=O.C=CC[C@@]1(CO)C(=O)OC(=CCO)C1=O | C=CC[C@@H]1C(=O)OC(=CCO)C1=O.C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=CC[C@@H]1C(=O)OC(=CCO)C1=O.C=CC[C@@H]1C(=O)OC(=CCO)C1=O>>C=CC[C@@H]1C(=O)OC(=C)C1=O.C=CC[C@@]1(CO)C(=O)OC(=CCO)C1=O | C=CC[C@@H]1C(=O)OC(=CCOC)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>C=CC[C@@H]1C(=O)OC(=CCO)C1=O.C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O
starter_00451,2,1,1.0,COCC=C1OC(=O)[C@@H](O)[C@H]1O,C=C1OC(=O)[C@@H](O)[C@@]1(O)COC,COCC=C1OC(=O)[C@@H](O)[C@H]1O>>C=C1OC(=O)[C@@H](O)[C@@]1(O)COC
starter_00451,2,2,1.0,C=C1OC(=O)[C@@](O)(COC)[C@H]1O | COCC=C1OC(=O)[C@@H](O)[C@H]1O,C=C1OC(=O)[C@@H](O)[C@@]1(O)COC | C=C1OC(=O)[C@@](O)(COC)[C@H]1O,C=C1OC(=O)[C@@](O)(COC)[C@H]1O>>C=C1OC(=O)[C@@H](O)[C@@]1(O)COC | COCC=C1OC(=O)[C@@H](O)[C@H]1O>>C=C1OC(=O)[C@@](O)(COC)[C@H]1O
starter_00452,2,1,1.0,CCCC[C@H]1C(=O)OC(=CCOC)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O | CCCC[C@H]1C(=O)OC(=CCOC=O)[C@H]1O,CCCC[C@H]1C(=O)OC(=CCOC=O)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 | CCC1(CC)C(=O)OC(=CCOC=O)[C@H]1O,CCCC[C@H]1C(=O)OC(=CCOC)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O>>CCCC[C@H]1C(=O)OC(=CCOC=O)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 | CCCC[C@H]1C(=O)OC(=CCOC=O)[C@H]1O>>CCC1(CC)C(=O)OC(=CCOC=O)[C@H]1O
starter_00452,2,2,1.0,CCC1(CC)C(=O)OC(=CCOC)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O | CCCC[C@H]1C(=O)OC(=CCOC)[C@H]1O,CCC1(CC)C(=O)OC(=CCOC=O)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 | CCC1(CC)C(=O)OC(=CCOC)[C@H]1O,CCC1(CC)C(=O)OC(=CCOC)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O>>CCC1(CC)C(=O)OC(=CCOC=O)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 | CCCC[C@H]1C(=O)OC(=CCOC)[C@H]1O>>CCC1(CC)C(=O)OC(=CCOC)[C@H]1O
starter_00454,2,1,0.8848838671432933,CCCCCC[C@H]1C(=O)OC(=CCO)[C@H]1O.O | CCCCCC[C@H]1C(=O)OC(=CCOC)[C@H]1O.O,CCCC(O)CC[C@H]1C(O)OC(=CCO)[C@H]1O | CCCCCC[C@H]1C(=O)OC(=CCO)[C@H]1O.CO,CCCCCC[C@H]1C(=O)OC(=CCO)[C@H]1O.O>>CCCC(O)CC[C@H]1C(O)OC(=CCO)[C@H]1O | CCCCCC[C@H]1C(=O)OC(=CCOC)[C@H]1O.O>>CCCCCC[C@H]1C(=O)OC(=CCO)[C@H]1O.CO
starter_00454,2,2,0.8367862093332971,CCCCCC[C@H]1C(=O)OC(=CCO)[C@H]1O.O | CCCCCC[C@H]1C(=O)OC(=CCOC)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CCCC(O)CC[C@H]1C(O)OC(=CCO)[C@H]1O | C=O.CCCCCC[C@H]1C(=O)OC(=CCO)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CCCCCC[C@H]1C(=O)OC(=CCO)[C@H]1O.O>>CCCC(O)CC[C@H]1C(O)OC(=CCO)[C@H]1O | CCCCCC[C@H]1C(=O)OC(=CCOC)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>C=O.CCCCCC[C@H]1C(=O)OC(=CCO)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O
starter_00455,6,1,0.8314918144001346,COCC=C1OC(=O)C(O)C1=O.O | O=C1OC(=CCO)C(=O)C1O,CO.O=C1OC(=CCO)C(=O)C1O | C=C1OC(=O)C(O)(CO)C1=O,COCC=C1OC(=O)C(O)C1=O.O>>CO.O=C1OC(=CCO)C(=O)C1O | O=C1OC(=CCO)C(=O)C1O>>C=C1OC(=O)C(O)(CO)C1=O
starter_00455,6,2,0.8314918144001346,C=C1OC(=O)C(O)(COC)C1=O.O | COCC=C1OC(=O)C(O)C1=O,C=C1OC(=O)C(O)(CO)C1=O.CO | C=C1OC(=O)C(O)(COC)C1=O,C=C1OC(=O)C(O)(COC)C1=O.O>>C=C1OC(=O)C(O)(CO)C1=O.CO | COCC=C1OC(=O)C(O)C1=O>>C=C1OC(=O)C(O)(COC)C1=O
starter_00455,6,3,0.7669609507640068,COCC=C1OC(=O)C(O)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O | O=C1OC(=CCO)C(=O)C1O,C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C1OC(=CCO)C(=O)C1O | C=C1OC(=O)C(O)(CO)C1=O,COCC=C1OC(=O)C(O)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C1OC(=CCO)C(=O)C1O | O=C1OC(=CCO)C(=O)C1O>>C=C1OC(=O)C(O)(CO)C1=O
starter_00455,6,4,0.7669609507640068,C=C1OC(=O)C(O)(COC)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O | COCC=C1OC(=O)C(O)C1=O,C=C1OC(=O)C(O)(CO)C1=O.C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O | C=C1OC(=O)C(O)(COC)C1=O,C=C1OC(=O)C(O)(COC)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>C=C1OC(=O)C(O)(CO)C1=O.C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O | COCC=C1OC(=O)C(O)C1=O>>C=C1OC(=O)C(O)(COC)C1=O
starter_00455,6,5,0.45925605335316266,COCC=C1OC(=O)C(O)C1=O.COCC=C1OC(=O)C(O)C1=O | O=C1OC(=CCO)C(=O)C1O,COCC=C1OC(=O)C(OC)C1=O.O=C1OC(=CCO)C(=O)C1O | C=C1OC(=O)C(O)(CO)C1=O,COCC=C1OC(=O)C(O)C1=O.COCC=C1OC(=O)C(O)C1=O>>COCC=C1OC(=O)C(OC)C1=O.O=C1OC(=CCO)C(=O)C1O | O=C1OC(=CCO)C(=O)C1O>>C=C1OC(=O)C(O)(CO)C1=O
starter_00455,6,6,0.45925605335316266,C=C1OC(=O)C(O)(COC)C1=O.C=C1OC(=O)C(O)(COC)C1=O | COCC=C1OC(=O)C(O)C1=O,C=C1OC(=O)C(COC)(OC)C1=O.C=C1OC(=O)C(O)(CO)C1=O | C=C1OC(=O)C(O)(COC)C1=O,C=C1OC(=O)C(O)(COC)C1=O.C=C1OC(=O)C(O)(COC)C1=O>>C=C1OC(=O)C(COC)(OC)C1=O.C=C1OC(=O)C(O)(CO)C1=O | COCC=C1OC(=O)C(O)C1=O>>C=C1OC(=O)C(O)(COC)C1=O
starter_00456,1,1,1.0,COC(O)C=C1CCC(O)O1 | COCC=C1CCC(=O)O1.O,OCOCC=C1CCC(O)O1 | COC(O)C=C1CCC(O)O1,COC(O)C=C1CCC(O)O1>>OCOCC=C1CCC(O)O1 | COCC=C1CCC(=O)O1.O>>COC(O)C=C1CCC(O)O1
starter_00457,2,1,0.9224267112198146,C=CC[C@H]1C(=O)OC(=CCOC)[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O | C=CC[C@H]1C(=O)OC2(OC2COC)[C@@H]1O,C=CC[C@H]1C(=O)OC2(OC2COC)[C@@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O | C=CCCOCC1OC12OC(=O)C[C@H]2O,C=CC[C@H]1C(=O)OC(=CCOC)[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>C=CC[C@H]1C(=O)OC2(OC2COC)[C@@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O | C=CC[C@H]1C(=O)OC2(OC2COC)[C@@H]1O>>C=CCCOCC1OC12OC(=O)C[C@H]2O
starter_00457,2,2,0.9224267112198146,C=CCCOCC=C1OC(=O)C[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O | C=CC[C@H]1C(=O)OC(=CCOC)[C@@H]1O,C=CCCOCC1OC12OC(=O)C[C@H]2O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O | C=CCCOCC=C1OC(=O)C[C@H]1O,C=CCCOCC=C1OC(=O)C[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>C=CCCOCC1OC12OC(=O)C[C@H]2O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O | C=CC[C@H]1C(=O)OC(=CCOC)[C@@H]1O>>C=CCCOCC=C1OC(=O)C[C@H]1O
starter_00459,1,1,0.40717721103483706,COCC(C=C1C=CC(=O)O1)OC.COCC(C=C1C=CC(=O)O1)OC | COCC=C1C=CC(=O)O1.COCC=C1C=CC(=O)O1,COCC(C=C1C=CC(=O)O1)(COC)OC.COCC=C1C=CC(=O)O1 | C=C1C=CC(=O)O1.COCC(C=C1C=CC(=O)O1)OC,COCC(C=C1C=CC(=O)O1)OC.COCC(C=C1C=CC(=O)O1)OC>>COCC(C=C1C=CC(=O)O1)(COC)OC.COCC=C1C=CC(=O)O1 | COCC=C1C=CC(=O)O1.COCC=C1C=CC(=O)O1>>C=C1C=CC(=O)O1.COCC(C=C1C=CC(=O)O1)OC
starter_00460,2,1,0.5602283156361697,CCOCC=C1C=C(C(C)C)C(=O)O1.O | COCC=C1C=C(C(C)C)C(=O)O1.COCC=C1C=C(C(C)C)C(=O)O1,CCOCCC(=O)C=C(C(=O)O)C(C)C | CCC1=CC(=CCOC)OC1=O.CCOCC=C1C=C(C(C)C)C(=O)O1,CCOCC=C1C=C(C(C)C)C(=O)O1.O>>CCOCCC(=O)C=C(C(=O)O)C(C)C | COCC=C1C=C(C(C)C)C(=O)O1.COCC=C1C=C(C(C)C)C(=O)O1>>CCC1=CC(=CCOC)OC1=O.CCOCC=C1C=C(C(C)C)C(=O)O1
starter_00460,2,2,0.5350265189728018,COCC=C1C=C(C(C)C)C(=O)O1.O | COCCC(=O)C=C(C(=O)O)C(C)C.COCCC(=O)C=C(C(=O)O)C(C)C,COCCC(=O)C=C(C(=O)O)C(C)C | CCC(=CC(=O)CCOC)C(=O)O.CCOCCC(=O)C=C(C(=O)O)C(C)C,COCC=C1C=C(C(C)C)C(=O)O1.O>>COCCC(=O)C=C(C(=O)O)C(C)C | COCCC(=O)C=C(C(=O)O)C(C)C.COCCC(=O)C=C(C(=O)O)C(C)C>>CCC(=CC(=O)CCOC)C(=O)O.CCOCCC(=O)C=C(C(=O)O)C(C)C
starter_00461,2,1,1.0,COCC=C1OC(=O)[C@H](O)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O | COCC=C1OC(=O)[C@H](O)[C@H]1OC,COCC=C1OC(=O)[C@H](O)[C@H]1OC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O | C=C1OC(=O)[C@H](O)[C@H]1OCCOC,COCC=C1OC(=O)[C@H](O)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>COCC=C1OC(=O)[C@H](O)[C@H]1OC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O | COCC=C1OC(=O)[C@H](O)[C@H]1OC>>C=C1OC(=O)[C@H](O)[C@H]1OCCOC
starter_00461,2,2,0.5402722908723413,COCC=C1OC(=O)[C@H](O)[C@H]1O.COCC=C1OC(=O)[C@H](O)[C@H]1O | COCC=C1OC(=O)[C@H](O)[C@H]1OC,COCC=C1OC(=O)[C@H](O)[C@H]1OC.O=C1OC(=CCO)[C@H](O)[C@H]1O | C=C1OC(=O)[C@H](O)[C@H]1OCCOC,COCC=C1OC(=O)[C@H](O)[C@H]1O.COCC=C1OC(=O)[C@H](O)[C@H]1O>>COCC=C1OC(=O)[C@H](O)[C@H]1OC.O=C1OC(=CCO)[C@H](O)[C@H]1O | COCC=C1OC(=O)[C@H](O)[C@H]1OC>>C=C1OC(=O)[C@H](O)[C@H]1OCCOC
starter_00462,2,1,0.5549570796934524,C=CC[C@H]1CC(=CC(COC)OC)OC1=O.O | C=CC[C@H]1CC(=CCOC)OC1=O.C=CC[C@H]1CC(=CCOC)OC1=O,C=CC[C@H]1CC(=CC(O)COC)OC1=O.CO | C=CC[C@H]1CC(=C)OC1=O.C=CC[C@H]1CC(=CC(COC)OC)OC1=O,C=CC[C@H]1CC(=CC(COC)OC)OC1=O.O>>C=CC[C@H]1CC(=CC(O)COC)OC1=O.CO | C=CC[C@H]1CC(=CCOC)OC1=O.C=CC[C@H]1CC(=CCOC)OC1=O>>C=CC[C@H]1CC(=C)OC1=O.C=CC[C@H]1CC(=CC(COC)OC)OC1=O
starter_00462,2,2,0.5326739481794545,C=CC[C@H]1CC(=CC(COC)OC)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O | C=CC[C@H]1CC(=CCOC)OC1=O.C=CC[C@H]1CC(=CCOC)OC1=O,C=CC[C@H]1CC(=CC(O)COC)OC1=O.C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O | C=CC[C@H]1CC(=C)OC1=O.C=CC[C@H]1CC(=CC(COC)OC)OC1=O,C=CC[C@H]1CC(=CC(COC)OC)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>C=CC[C@H]1CC(=CC(O)COC)OC1=O.C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O | C=CC[C@H]1CC(=CCOC)OC1=O.C=CC[C@H]1CC(=CCOC)OC1=O>>C=CC[C@H]1CC(=C)OC1=O.C=CC[C@H]1CC(=CC(COC)OC)OC1=O
