starter_idx,starter_smiles,status,num_molecules,num_targets,time_seconds,error
5443,COCCO[C@@H]1C(O)[C@H]([n+]2cn(C)c3c(=O)[nH]c(N)nc32)O[C@@H]1COP(=O)(O)OP(=O)(O)O,success,76,58,69.93,
5444,Cn1c[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)([O-])O)[C@H](O)C2O)c2nc(N)[nH]c(=O)c21,success,114,98,120.28,
5445,COCCO[C@@H]1C(O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,success,1043,1024,898.14,
5446,CO[C@@H]1C(O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1COP(=O)(O)OP(=O)([O-])O,success,96,78,127.93,
5447,Cn1c[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21.[2H-],success,42,26,41.12,
5448,Nc1nc2c(ncn2[C@H]2C[C@@](O)(S)[C@@H](CO)O2)c(=O)[nH]1,success,264,245,252.2,
5449,CCO[C@@]1(O)[C@H](O)[C@@H](CO)O[C@@]1(CC)n1cnc2c(=O)[nH]cnc21,success,1433,1411,1022.09,
5450,NCCCCCCO[C@@H]1[C@H](OP(=O)(O)O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,294,275,107.24,
5451,O=S=C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,success,199,180,143.86,
5452,CC.CCC.Nc1nc2c(ncn2C2CCC(CO)O2)c(=O)[nH]1,success,42,26,40.71,
5453,COO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,success,220,201,211.06,
5454,CCCCCCCCCCCCCCCCCCCCCCO[C@H]1C(O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,42,26,49.91,
5455,CNc1nc2c(ncn2C2CC(O)C(COP(=O)(O)OP(=O)([O-])OP(=O)([O-])[O-])O2)c(=O)[nH]1,success,68,51,71.95,
5456,Nc1nc2c(ncn2C2CC(O)C(COP(=O)([O-])OP(=O)([O-])OP(=O)(O)O)O2)c(=O)[nH]1,success,65,49,69.07,
5457,Nc1nc2c(ncn2C2OC(COP([O-])(=S)OP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1,success,63,47,86.26,
5458,O=c1[nH]cnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O,success,72,56,106.25,
5459,CO[C@@H]1C(O)[C@H](n2cnc3c(=O)[nH]c(/N=C/N(C)C)nc32)O[C@@H]1CO,success,222,204,263.43,
5460,COC1[C@@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(/N=C/N(C)C)nc21,success,242,224,293.13,
5461,CP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C(O)[C@H]1O,failed,271,252,364.28,min() arg is an empty sequence
5462,Cn1c(N)nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])P(=O)([O-])P(=O)([O-])[O-])C(O)[C@@H]2O)c1=O,success,90,74,67.46,
5463,Nc1ccnc(=O)[nH]1.Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1,success,42,26,33.77,
5464,COC1C(OC(C)=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(NC(=O)C(C)C)nc21,success,348,325,226.5,
5465,CNc1nc2c(ncn2[C@H]2C[C@@H](O)[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,success,497,478,449.92,
5466,CC.CO.COC1C(n2cnc3c(=O)[nH]c(N)nc32)OC(CO)[C@@H]1O.O.O=PO.[H][H],success,42,26,53.41,
5467,CC.COC1C(O)C(CO)OC1n1cnc2c(=O)[nH]c(N)nc21.F.O.O=PO.[H][H],success,42,26,49.8,
5468,CC.CO.COC1C(O)C(CO)OC1n1cnc2c(=O)[nH]c(N)nc21.O.O=PO.[H][H],success,42,26,53.28,
5469,CCCC.CO.Nc1nc2c(ncn2C2CCC(CO)O2)c(=O)[nH]1,success,42,26,40.91,
5470,CC(C)C(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OC3CC3)[C@H]2O)c(=O)[nH]1,success,168,149,119.03,
5471,NCCCCCCO[C@H]1C(O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,302,283,108.76,
5472,CC(C)O[C@@H]1C(O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1COP(=O)([O-])O,success,620,600,845.17,
5473,Cn1c[n+](C2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,success,78,62,66.05,
5474,[2H]C[C@H]1OC(n2cnc3c(=O)[nH]c(NCC(C)C)nc32)[C@H](O)[C@@H]1O,success,870,851,911.97,
5475,CO[C@H]1C(n2cnc3c(=O)[nH]c(NCC(C)C)nc32)O[C@H](CO)[C@H]1O,success,599,579,637.12,
5476,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](OO)[C@@H](O)[C@H]1O,success,127,108,98.03,
5477,CO[C@@]1(O)[C@H](OP(O)(O)=S)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,106,88,148.04,
5478,Nc1nc2c(ncn2[C@H]2CC[C@@H](CO)O2)c(=O)[nH]1.O,success,42,26,34.62,
5479,CO.COCC1CCC(n2cnc3c(=O)[nH]c(N)nc32)O1.COCCO,success,42,26,35.66,
5480,CCCO.Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,42,26,45.3,
5481,NC(=O)C[C@H](N)C(=O)Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,success,618,602,349.61,
5482,Cn1c[n+]([C@@H]2O[C@H](COP(=O)([O-])SP(=O)(O)O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,success,94,78,70.76,
5483,CO[C@H]1[C@@H](O)[C@H]([n+]2cn(C)c3c(=O)[nH]c(N)nc32)O[C@@H]1COP(=O)([O-])OP(=O)(O)O,success,103,85,84.31,
5484,Nc1nc2c(ncn2[C@H]2C[C@](N)(O)[C@@H](CO)O2)c(=O)[nH]1,success,327,308,277.32,
5485,CCN(CC)c1nc2c(c(=O)[nH]1)n(CC)c[n+]2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,173,153,89.99,
5486,NC(=O)CC[C@H](N)C(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,802,786,464.4,
5487,CCn1c[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,success,167,151,127.27,
5488,CCn1c[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,success,113,97,96.28,
5489,NC(=O)CC[C@H](N)C(=O)Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,success,799,783,391.85,
5490,CC(C)CC(=O)Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,success,2090,2070,3178.38,
5491,Cn1c[n+]([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](OP(=O)([O-])O)[C@H]2O)c2nc(N)[nH]c(=O)c21,success,75,59,67.27,
5492,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(O)(O)=[S+]P(=O)([O-])OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,42,26,53.49,
5493,N[C@@H](CC(=O)O)C(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,5170,5151,21111.35,
5494,CCCCn1c[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,success,1529,1508,1326.43,
5495,CC(C)(C)c1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,715,695,622.19,
5496,N[C@@H](CCC(=O)O)C(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,5865,5846,14640.31,
5497,NCC(=O)NCC(=O)Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,success,642,625,337.07,
5498,[N-]=[N+]=Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,42,26,42.66,
5499,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@](O)(O[P+](=O)O)[C@H]2O)c(=O)[nH]1,success,145,127,195.98,
5500,CCN(CC)CC.Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,42,26,46.73,
5501,CO[C@@H]1[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O[C@H]1[n+]1cn(C)c2c(=O)[nH]c(N)nc21,success,78,60,66.91,
5502,Nc1nc2c(ncn2[C@@H]2O[C@H](C(O)O[S+]=P([O-])(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,104,88,122.74,
5503,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@]2(O)O[P+](=O)O)c(=O)[nH]1,success,145,127,177.47,
5504,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](C(O)O[S+]=P([O-])(O)O)O2)c(=O)[nH]1,success,146,128,207.79,
5505,O=P([O-])([O-])[O-].O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Na+].[Na+].[Na+],success,42,26,50.71,
5506,Cn1c[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21.I,success,42,26,31.45,
5507,NCC(=O)NCC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,645,628,358.29,
5508,Cn1c[n+]([C@H]2C[C@H](O)[C@@H](CO)O2)c2nc(N)[nH]c(=O)c21.I,success,42,26,35.97,
5509,O=P(O)(O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,success,42,26,34.34,
5510,CO[C@H]1[C@@H](O)[C@H]([n+]2cn(C)c3c(=O)[nH]c(N)nc32)O[C@@H]1COP(=O)([O-])OP(=O)(O)OP(=O)(O)O,success,67,49,92.95,
5511,CO[C@H]1[C@@H](O)[C@H]([n+]2cn(C)c3c(=O)[nH]c(N)nc32)O[C@@H]1COP(=O)(O)OP(=O)(O)OP(=O)(O)O,success,61,43,58.05,
5512,CO[C@@H]1[C@H](O)[C@@H](COP(=O)([O-])OP(=O)(O)OP(=O)(O)O)O[C@H]1[n+]1cn(C)c2c(=O)[nH]c(N)nc21,success,67,49,60.05,
5513,N=C=O.Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,60,44,38.24,
5514,Cn1c[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)O)C[C@H]2O)c2nc(N)[nH]c(=O)c21,success,95,79,94.83,
5515,NC(=O)C[C@H](N)C(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,621,605,315.4,
5516,NP(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(Cl)nc32)[C@H](O)[C@@H]1O,success,261,242,337.07,
5517,[15NH2]c1[15n]c2c([15n]c[15n]2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[15nH]1,success,361,342,294.5,
5518,CC(=O)[O-].O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Na+].[Na+].[Na+],success,42,26,53.93,
5519,O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O.O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,success,42,26,48.69,
5520,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.[H-].[Na+],success,42,26,33.24,
5521,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)C(O)C1O.[H-].[Na+],success,42,26,33.41,
5522,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1.[H-].[Na+],success,42,26,42.01,
5523,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)C(O)C2O)c(=O)[nH]1.[H-].[Na+],success,42,26,26.26,
5524,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[H-].[Na+],success,42,26,52.19,
5525,O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,51.86,
5526,Nc1nc2c(ncn2[C@@H]2O[C@@H]3COP(=O)(O)O[C@H]3[C@H]2O)c(=O)[nH]1.[PbH2],success,42,26,48.52,
5527,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]1.[H-].[Na+],success,42,26,32.64,
5528,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1.[H-].[H-].[Na+].[Na+],success,42,26,26.55,
5529,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)C(O)C2O)c(=O)[nH]1.[H-].[H-].[Na+].[Na+],success,42,26,39.98,
5530,Nc1nc2c(ncn2[C@@H]2O[C@H](C[SeH])[C@@H](O)[C@H]2O)c(=O)[nH]1,success,182,163,172.71,
5531,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.O.[AlH3],success,42,26,50.45,
5532,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[H-].[Na+],success,42,26,54.07,
5533,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[H-].[H-].[Na+].[Na+],success,42,26,34.5,
5534,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1.O=P([O-])([O-])OP(=O)([O-])OP(=O)([O-])[O-].[Li+].[Li+].[Li+].[Li+].[Li+],success,42,26,36.94,
5535,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1.[H-].[Li+],success,42,26,39.11,
5536,CCCCN(CCCC)CCCC.CCCCN(CCCC)CCCC.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,success,42,26,66.19,
5537,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)C(O)C2O)c(=O)[nH]1.[H-].[K+],success,42,26,33.77,
5538,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)C(O)C2O)c(=O)[nH]1.[H-].[Na+],success,42,26,33.53,
5539,Nc1nc2c(ncn2[C@@H]2O[C@@H]3COP(=O)(O)O[C@H]3[C@H]2O)c(=O)[nH]1.[H-].[Na+],success,42,26,31.34,
5540,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[H-].[H-].[Na+].[Na+],success,42,26,39.44,
5541,O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,45.55,
5542,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[H-].[Na+],success,42,26,25.89,
5543,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)C(O)C1O.[H-].[Na+],success,42,26,35.07,
5544,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[H-].[H-].[Na+].[Na+],success,42,26,42.46,
5545,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)C(O)C1O.[H-].[H-].[Na+].[Na+],success,42,26,26.28,
5546,Cn1c(N)nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O.O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O,success,42,26,36.59,
5547,CC(C)C(=O)n1c(N)nc2c(ncn2C2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O,success,2198,2177,2261.48,
5548,CCCC[SiH](C)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,success,579,559,564.09,
5549,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Ca+2].[H-].[H-],success,42,26,26.07,
5550,O=P([O-])([O-])O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Na+].[Na+],success,42,26,33.4,
5551,COC1C(O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N=CN(C)C)nc21,success,243,225,332.92,
5552,N.N.NC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)C[C@]1(N)O.O=P(O)(O)O.O=P(O)(O)O,success,42,26,34.84,
5553,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)CC1F.[H-].[Na+],success,42,26,25.28,
5554,O.O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1.[H-].[Na+],success,42,26,25.17,
5555,O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)CC1F.[H-].[Na+],success,42,26,25.21,
5556,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1.[H-].[Na+],success,42,26,24.92,
5557,NC1[N-]C(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c2N1.[Li+],success,42,26,36.57,
5558,O=c1c2[nH]cnc2ncn1C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,failed,567,548,303.57,min() arg is an empty sequence
5559,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,success,568,549,364.89,
5560,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1.O=P(O)(O)O.[Na].[Na],success,42,26,33.46,
5561,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)C(O)C2O)c(=O)[nH]1.OC[C@H]1OC[C@@H](O)[C@@H]1O,success,42,26,40.33,
5562,CC=CC=O.Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,617,600,296.89,
5563,O=P([O-])([O-])O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Ag+].[Ag+],success,42,26,33.21,
5564,O=P(O)(O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[Ag].[Ag],success,42,26,50.83,
5565,Nc1nc2c(nc([SeH])n2[C@@H]2O[C@H](CO)C(O)C2O)c(=O)[nH]1,failed,340,321,292.0,min() arg is an empty sequence
5566,Cl[Pt]Cl.Nc1nc2c(nc([SeH])n2[C@@H]2O[C@H](CO)C(O)C2O)c(=O)[n-]1,success,42,26,26.5,
5567,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)C(O)C2O)c(=O)n1[AlH2],success,359,340,301.53,
5568,N.N.Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,42,26,33.51,
5569,O=c1[nH]c(=S)[nH]c2c1ncn2[C@@H]1O[C@H](CO)C(O)C1O.[H-].[Na+],success,42,26,26.75,
5570,O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,success,42,26,63.08,
5571,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](C[SeH])O2)c(=O)[nH]1,success,115,96,91.93,
5572,CC1(C)OC2[C@@H](CO)OC(n3cnc4c(=O)[nH]cnc43)[C@@]2(C)O1,success,150,132,188.42,
5573,CC[C@H]1O[C@H](n2cnc3c(=O)[nH]c(N)nc32)CC1O,success,547,526,399.68,
5574,CC1C(O)[C@@H](CO)OC1n1cnc2c(=O)[nH]cnc21,success,277,258,293.26,
5575,CN(C)C=Nc1nc2c(nc(Br)n2[C@H]2C[C@@H](O)[C@@H](CO)O2)c(=O)[nH]1,success,298,279,278.35,
5576,CC[C@H]1O[C@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@H]1O,success,542,521,365.45,
5577,[2H][C@@]1(CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O,success,318,299,243.38,
5578,Nc1nc2c(ncn2C2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(=O)[nH]1,success,631,612,379.01,
5579,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)C[C@H]2O)c(=O)[nH]1.O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O,success,42,26,53.67,
5580,CCC(N(C(=O)OC(C)(C)C)C(=NC(=O)OC(C)(C)C)NC(=O)C(C)C)n1c(N)nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O,success,173,156,133.77,
5581,[B]P(=O)(OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H](O)C1O)OP(=O)(O)OP(=O)(O)O,success,42,26,34.36,
5582,CN(C)CC=Nc1nc2c(ncn2[C@H]2CC(O)[C@@H](CO)O2)c(=O)[nH]1,success,709,691,687.45,
5583,O=c1[nH]c(N=CCN2CCOCC2)nc2c1ncn2[C@H]1CC(O)[C@@H](CO)O1,success,42,26,43.55,
5584,CCN(CC)CC.CCN(CC)CC.CCN(CC)CC.Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1.O=P(O)(O)O,success,42,26,50.12,
5585,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[PbH2],success,42,26,33.38,
5586,CCOC[C@@H]1C[C@@H](O)C(n2cnc3c(=O)[nH]c(N)nc32)O1,success,811,789,653.62,
5587,[B]c1nc2c(=O)[nH]c(N)nc2n1[C@H]1CC(O)[C@@H](CO)O1,success,42,26,40.27,
5588,NC=N[C@@H]1O[C@@H]2COP(O)(=S)O[C@@H]3C(O)[C@H](n4cnc5c(=O)[nH]c(N)nc54)O[C@@H]3CO[P+](=O)OC2C1O,success,42,26,35.55,
5589,[B]c1nc2c(=O)[nH]cnc2n1C1O[C@H](COC(C)(C)C)[C@@H](OC(C)(C)C)[C@H]1O,success,42,26,43.23,
5590,CO[C@H]1C(n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]2C(O)[C@@]21O,success,225,206,236.93,
5591,O=P(O)(O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[H-].[H-].[Na+].[Na+],success,42,26,34.36,
5592,CC#C[C@@]1(O)C(O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,687,666,647.55,
5593,CC#CC1(O)C(O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,687,666,666.66,
5594,CO[C@@H]1[C@H](O)[C@H](n2cnc3c(=O)n(C)c(N)nc32)O[C@@H]1CO,success,325,306,324.07,
5595,O=c1[nH]c([As])nc2c1ncn2C1OC(CO)C(O)C1O,success,42,26,39.74,
5596,CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](C)C(O)[C@@H]2O)c(=O)[nH]1,success,1264,1241,1447.62,
5597,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.O.O.O.O.O.O.O.[H-].[H-].[Na+].[Na+],success,42,26,55.4,
5598,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.O.[H-].[H-].[Na+].[Na+],success,42,26,34.5,
5599,CCCC(=O)NS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C(O)C1O,success,1652,1630,3131.98,
5600,CCCNC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C(O)C1O,success,1899,1877,2327.72,
5601,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)O)C(O)C2O)c1N,success,549,531,764.94,
5602,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[H-].[H-].[Mg+2],success,42,26,37.98,
5603,O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O.[H-].[Na+],success,42,26,56.04,
5604,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1.[H-].[Na+],success,42,26,48.94,
5605,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)C(COP(O)(O)=S)O1,success,168,149,215.5,
5606,Nc1nc2c(ncn2[C@H]2C[C@H](O)C(COP(O)(O)=S)O2)c(=O)[nH]1,failed,220,201,300.46,min() arg is an empty sequence
5607,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[H-].[Na+],success,42,26,59.66,
5608,CC(C)(C)OC[C@H]1OC(n2[13cH]nc3c(=O)[nH]cnc32)[C@H](O)C1OC(C)(C)C,success,178,161,94.2,
5609,CNc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](CO)C(O)C1O,success,463,444,435.62,
5610,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[H-].[H-].[Na+].[Na+],success,42,26,59.33,
5611,C=C=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C(O)C1O,success,277,258,257.06,
5612,O=c1[nH]cnc2c1ncn2[C@H]1C[C@@]2(O)C(O)[C@H]2O1,success,127,108,113.81,
5613,NC1NC(=O)c2ncn([C@H]3CC(N)[C@@H](CO)O3)c2N1,success,264,245,235.17,
5614,CP(=O)(OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H](O)[C@H]1O)OP(=O)(O)OP(=O)(O)O,success,80,64,96.53,
