SMILES,Is_reactant,Is_product,Is_Starter,SourceDirectory
CNCC(C=O)=C1OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
NC1=CC(=O)OC1(N)CC(=O)CO,False,True,False,BasidalinOnly_gen3
CC(=O)C(N)=C(C(=O)O)C(O)C#N,False,True,False,BasidalinOnly_gen3
NC1=CC(=O)O/C1=C/C(O)Cl,False,True,False,BasidalinOnly_gen3
NC1=C(CC(=O)O)C(=O)OC1,False,True,False,BasidalinOnly_gen3
COC/C=C1/OC(O)C=C1N,False,True,False,BasidalinOnly_gen3
NC(=O)/C(O)=C1/OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
N#CC(=O)C#N,False,True,False,BasidalinOnly_gen3
COCC(C=O)=C1OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
CC/C(=C1\OC(=O)C=C1N)C(O)C#N,False,True,False,BasidalinOnly_gen3
COC(=O)/C=C1/OC(=O)C=C1N,True,True,False,BasidalinOnly_gen3
N#CC(=O)C1OC12OC(=O)C=C2N,False,True,False,BasidalinOnly_gen3
NC1=C(CO)C(=O)O/C1=C\Cl,False,True,False,BasidalinOnly_gen3
CC1=NC2=C(C)C(=O)OC2=C1,False,True,False,BasidalinOnly_gen3
O=CC=c1oc2nc1c2C(=O)O,False,True,False,BasidalinOnly_gen3
CNC(=CC(=O)O)C(C)=O,False,True,False,BasidalinOnly_gen3
NC1=CC(=O)OC1(O)C=C=O,True,False,True,BasidalinOnly_gen3
O=CC(=O)O,False,True,False,BasidalinOnly_gen3
NC1=CC(=O)OC1=C=O,True,True,False,BasidalinOnly_gen3
NC1=CC(=O)O/C1=C(/CO)CC=O,False,True,False,BasidalinOnly_gen3
CC(=O)C(=CN)C(=O)O,False,True,False,BasidalinOnly_gen3
O=C1CC2=NC1=CC(O)O2,False,True,False,BasidalinOnly_gen3
C=C1OC(=O)C=C1NC(=O)CCO,False,True,False,BasidalinOnly_gen3
CC(O)/C(O)=c1/oc2cc1n2,False,True,False,BasidalinOnly_gen3
NC1=C2OC2O/C1=C(\O)C=O,False,True,False,BasidalinOnly_gen3
NCCC1(O)OC2=NC1=C2,False,True,False,BasidalinOnly_gen3
COC1=NC(C(=O)CC=O)=C1,False,True,False,BasidalinOnly_gen3
C=C1OC(=O)C(C(=O)C=O)=C1N,True,False,True,BasidalinOnly_gen3
NC1=C(C=O)C(=O)OCC1O,False,True,False,BasidalinOnly_gen3
NC1=C2C=NCC=C1OC2=O,False,True,False,BasidalinOnly_gen3
O=C1C=C2OC(=O)C=C2NC1,False,True,False,BasidalinOnly_gen3
O=CC=c1oc2nc1c2C=O,False,True,False,BasidalinOnly_gen3
CO/C(CN)=C1\OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
CC(O)(C#N)/C=C1/OC(=O)C=C1N,True,True,False,BasidalinOnly_gen3
N#CC/C(CO)=C1\OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
CC(C(=O)O)C1OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,True,True,False,BasidalinOnly_gen3
CC=C1OC(=O)C(CO)=C1N,False,True,False,BasidalinOnly_gen3
NC(=O)C=C(N)C(=O)CC(=O)O,False,True,False,BasidalinOnly_gen3
CC1=NC2=CC(=O)OC2=C1C=O,False,True,False,BasidalinOnly_gen3
C/C=C1\OC(=O)C=C1N,True,True,False,BasidalinOnly_gen3
O=CC1OC12OC1=CC2=N1,True,False,True,BasidalinOnly_gen3
CNC=C(C(=O)O)C(=O)CC=O,False,True,False,BasidalinOnly_gen3
